timestamp,cpu_utilization
0,0.35481250000496706
60000,0.409375
120000,0.4186562499962747
180000,0.43303125000869236
240000,0.43589583332650367
300000,0.4436562500117967
360000,0.43062499999068676
420000,0.4222499999993792
480000,0.4516354166747381
540000,0.4159479166536282
600000,0.40558333334823454
660000,0.434072916659837
720000,0.44522916666852935
780000,0.41572916666045784
840000,0.4260312500099341
900000,0.44127083332277833
960000,0.43184375000807146
1020000,0.40492708332215743
1080000,0.40921875000931324
1140000,0.4126562499906868
1200000,0.41380208333333335
1260000,0.43694791668094696
1320000,0.4303854166530073
1380000,0.42665625000372526
1440000,0.42076041667411723
1500000,0.4155208333240201
1560000,0.4348541666753591
1620000,0.429156249994412
1680000,0.4265625
1740000,0.43108333333705867
1800000,0.42109375
1860000,0.4195729166579743
1920000,0.4104583333401631
1980000,0.40793750000496704
2040000,0.40492708332215743
2100000,0.4304374999987582
2160000,0.41253125000124174
2220000,0.401739583335196
2280000,0.435760416664804
2340000,0.4080312500086924
2400000,0.42401041666356226
2460000,0.41618750000682975
2520000,0.404510416664804
2580000,0.408291666659837
2640000,0.3987291666679084
2700000,0.3671875
2760000,0.38969791666604575
2820000,0.37519791666418306
2880000,0.38687500000620884
2940000,0.3477604166604579
3000000,0.3747812500068297
3060000,0.3837812499919286
3120000,0.36944791666852933
3180000,0.3895833333333334
3240000,0.38437499999999997
3300000,0.3580416666654249
3360000,0.3759895833364377
3420000,0.3713541666666667
3480000,0.3556145833339542
3540000,0.3691249999993791
3600000,0.36472916666728755
3660000,0.3729791666691502
3720000,0.3910729166585953
3780000,0.39504166667660073
3840000,0.4199791666585952
3900000,0.39859375000620884
3960000,0.3849895833370586
4020000,0.401083333324641
4080000,0.38715625000186266
4140000,0.3942500000043461
4200000,0.3658854166666667
4260000,0.36796875
4320000,0.3513645833358168
4380000,0.3777187499993791
4440000,0.35768749999503296
4500000,0.35672916665983695
4560000,0.3735520833482345
4620000,0.35384374999751644
4680000,0.35651041666666666
4740000,0.36204166666915016
4800000,0.3623854166517655
4860000,0.34826041668032603
4920000,0.34267708333209157
4980000,0.32646874999627473
5040000,0.3622291666610787
5100000,0.35745833334513005
5160000,0.3512708333320915
5220000,0.3455520833221575
5280000,0.34168750001117587
5340000,0.36541666666356226
5400000,0.33830208332898715
5460000,0.32948958333581685
5520000,0.34386458333271247
5580000,0.33363541667349633
5640000,0.34038541666232053
5700000,0.3315833333258827
5760000,0.33068750000869235
5820000,0.3508333333302289
5880000,0.33238541667039195
5940000,0.32446874999441205
6000000,0.3138020833333333
6060000,0.32145833332712453
6120000,0.29405208334016303
6180000,0.3212812500074506
6240000,0.29980208332029484
6300000,0.3102604166759799
6360000,0.3250520833302289
6420000,0.3050937500006209
6480000,0.2958854166635622
6540000,0.3100833333407839
6600000,0.31515624999689557
6660000,0.3205208333364377
6720000,0.30728124999441203
6780000,0.30307291666977104
6840000,0.30511458332960806
6900000,0.31381250000558797
6960000,0.29451041665549077
7020000,0.28270833333954215
7080000,0.29833333333954215
7140000,0.3049479166666667
7200000,0.28611458331967393
7260000,0.29452083334326745
7320000,0.2985833333339542
7380000,0.3309270833308498
7440000,0.30697916666977104
7500000,0.31534374998882414
7560000,0.31676041667039195
7620000,0.3006458333383004
7680000,0.3098125000018626
7740000,0.2952604166697711
7800000,0.29192708333333334
7860000,0.3003541666548699
7920000,0.30013541667722166
7980000,0.3021041666623205
8040000,0.3005520833345751
8100000,0.2956249999968956
8160000,0.2788437499975165
8220000,0.2814687500086923
8280000,0.2862604166691502
8340000,0.2794166666610787
8400000,0.28489583333333335
8460000,0.27560416666480403
8520000,0.2919166666610787
8580000,0.29990625001179677
8640000,0.3077083333240201
8700000,0.30404166667722166
8760000,0.31953125
8820000,0.2913020833240201
8880000,0.2849270833345751
8940000,0.3071770833339542
9000000,0.2965937500043461
9060000,0.3041562499944121
9120000,0.31544791666480404
9180000,0.30083333333022894
9240000,0.29433333333581685
9300000,0.288760416675359
9360000,0.2790416666616996
9420000,0.2993229166604579
9480000,0.30004166667349635
9540000,0.291760416670392
9600000,0.2786354166610787
9660000,0.2786354166610787
9720000,0.3077812500142803
9780000,0.2931770833209157
9840000,0.3061145833383004
9900000,0.2915520833339542
9960000,0.2899583333327124
10020000,0.2705208333364377
10080000,0.28851041666542493
10140000,0.2769583333283663
10200000,0.2766979166772216
10260000,0.27748958331843215
10320000,0.27957291666728756
10380000,0.2709375000093132
10440000,0.2802604166635622
10500000,0.27197916666045785
10560000,0.27490625001179675
10620000,0.2829791666629414
10680000,0.2731250000031044
10740000,0.27832291666418313
10800000,0.2675937500006209
10860000,0.2730416666716337
10920000,0.2862083333233993
10980000,0.2811458333395422
11040000,0.2780416666685293
11100000,0.29651041665735345
11160000,0.2767083333339542
11220000,0.28370833333271245
11280000,0.27821875000372526
11340000,0.26740624999317025
11400000,0.27265625
11460000,0.279260416670392
11520000,0.2956041666679084
11580000,0.2776354166679084
11640000,0.27961458334078393
11700000,0.27327083332153657
11760000,0.2910937500031044
11820000,0.27355208333271247
11880000,0.26666666666666666
11940000,0.2676354166741173
12000000,0.2721874999968956
12060000,0.2847395833271245
12120000,0.27447916666666666
12180000,0.28070833333767947
12240000,0.26964583333271247
12300000,0.279385416659837
12360000,0.2722708333438883
